STN---,WBAN , YEARMODA,   TEMP, TEMP2 ,   DEWP, DEWP2 ,  SLP  , SLP2 ,  STP  , STP2 , VISIB, VISIB2 ,  WDSP,  WDSP2, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
726580,14922, 20120206,   32.0,24,   25.7,24, 1021.8,24,  990.2,24,   7.0,24,   6.6,24,   9.9, 999.9,   46.0 ,  25.0 , 0.00G,999.9, 000000,
726580,14922, 20120207,   29.7,24,   18.6,24, 1029.9,23,  997.8,24,  10.0,24,  10.4,24,  17.1,  21.0,   46.0 ,  24.1 , 0.00G,999.9, 000000,
726580,14922, 20120208,   20.3,24,    2.0,24, 1032.3,24, 1000.1,24,  10.0,24,   4.5,24,   8.9, 999.9,   33.1 ,  12.0 , 0.00G,999.9, 000000,
726580,14922, 20120209,   25.7,24,   10.4,24, 1021.7,24,  989.9,24,  10.0,24,   7.2,24,  12.0,  18.1,   37.9 ,  12.0 , 0.00G,999.9, 000000,
726580,14922, 20120210,   19.8,24,    4.8,24, 1022.0,24,  989.5,24,   9.9,24,  13.9,24,  20.0,  27.0,   37.9 ,   6.1 , 0.00G,999.9, 001000,
726580,14922, 20120211,    9.0,24,  -11.0,24, 1036.0,24, 1003.1,24,  10.0,24,  12.7,24,  17.1,  22.9,   24.1 ,   1.0 , 0.00G,999.9, 000000,
726580,14922, 20120212,   15.8,24,   -2.6,24, 1031.5,24,  999.0,24,  10.0,24,   6.6,24,  11.1,  19.0,   32.0 ,   1.0 , 0.00G,999.9, 000000,
726580,14922, 20120213,   24.4,24,    8.6,24, 1017.4,20,  984.5,24,   9.2,24,   5.5,24,   9.9,  17.1,   32.0 ,   7.0 , 0.00G,999.9, 001000,
726580,14922, 20120214,   27.2,24,   24.3,24, 1008.0,17,  976.9,24,   5.0,24,   4.4,24,   8.9, 999.9,   34.0 ,  15.1 , 0.04G,999.9, 001000,
726580,14922, 20120215,   30.5,24,   24.9,24, 1012.7,22,  981.1,24,   6.4,24,   3.5,24,   8.9, 999.9,   36.0 ,  23.0 , 0.01G,999.9, 001000,
726580,14922, 20120216,   32.7,24,   23.5,24, 1018.1,24,  986.7,24,   8.7,24,   6.5,24,  14.0,  20.0,   41.0 ,  23.0 , 0.00G,999.9, 010000,
726580,14922, 20120217,   32.9,24,   21.2,24, 1017.1,24,  985.8,24,   9.9,24,   5.4,24,  14.0,  20.0,   43.0 ,  24.1 , 0.00G,999.9, 000000,
726580,14922, 20120218,   28.0,24,   14.8,24, 1023.0,24,  991.4,24,  10.0,24,   5.4,24,   9.9, 999.9,   43.0 ,  18.0 , 0.00G,999.9, 000000,
726580,14922, 20120219,   30.3,24,   16.7,24, 1021.2,24,  989.6,24,  10.0,24,   4.7,24,  11.1, 999.9,   44.1 ,  18.0 , 0.00G,999.9, 000000,
726580,14922, 20120220,   34.3,24,   20.7,24, 1017.2,24,  985.9,24,  10.0,24,  10.2,24,  18.1,  26.0,   44.1 ,  19.9 , 0.00G,999.9, 000000,
726580,14922, 20120221,   33.4,24,   29.2,24, 1002.4,13,  972.1,24,   5.9,24,  12.7,24,  21.0,  31.1,   44.1 ,  27.1 , 0.30G,  2.0, 001000,
726580,14922, 20120222,   29.3,24,   20.3,24, 1000.1,24,  969.1,24,   9.7,24,   7.3,24,  15.0,  24.1,   35.1 ,  21.9 , 0.07G,  2.0, 000000,
726580,14922, 20120223,   32.0,24,   22.3,24,  999.6,24,  968.6,24,   8.7,24,   3.7,24,   9.9, 999.9,   39.0 ,  21.9 , 0.00G,  1.2, 000000,
726580,14922, 20120224,   28.4,24,   18.2,24, 1009.0,22,  977.6,24,   9.2,24,  10.3,24,  21.0,  29.9,   39.0 ,  23.0 , 0.01G,  1.2, 001000,
726580,14922, 20120225,   17.7,24,    7.9,24, 1021.4,21,  989.5,24,   9.0,24,   7.8,24,  18.1,  24.1,   28.0*,  10.4*, 0.00H,  1.2, 001000,
726580,14922, 20120226,   29.5,24,   18.7,24, 1012.6,20,  980.9,24,   9.8,24,  13.5,24,  28.9,  39.0,   39.0*,  26.1*, 0.00G,  1.2, 001000,
726580,14922, 20120227,   26.5,24,   17.1,24, 1024.2,20,  991.1,24,   9.0,24,  11.4,24,  17.1,  24.1,   39.0 ,  21.9 , 0.00G,  1.2, 001000,
726580,14922, 20120228,   28.5,24,   19.9,24, 1025.9,20,  993.3,24,   9.0,24,   7.2,24,  15.0, 999.9,   33.1 ,  23.0 , 0.00G,999.9, 011000,
726580,14922, 20120229,   33.2,24,   30.9,24, 1000.0,13,  967.9,24,   4.7,24,  12.4,24,  20.0,  28.0,   34.0 ,  24.1 , 1.23G,  2.0, 011000,
726580,14922, 20120301,   32.2,24,   27.8,24, 1006.7,17,  976.3,24,   9.9,24,   5.7,24,  11.1, 999.9,   36.0 ,  28.9 , 0.12G,  1.2, 001000,
726580,14922, 20120302,   31.8,24,   27.8,24, 1006.0,19,  975.5,24,   5.7,24,   5.3,24,  15.9,  28.0,   36.0 ,  28.0 , 0.09G,  2.0, 001000,
726580,14922, 20120303,   24.2,24,   18.1,24, 1007.1,14,  974.5,24,   7.2,24,  12.0,24,  19.0,  26.0,   30.2*,  17.6*, 0.00G,  2.0, 001000,
726580,14922, 20120304,   17.6,24,    8.9,24, 1013.4,24,  981.7,24,  10.0,24,   5.8,24,  15.9,  20.0,   28.9 ,   8.1 , 0.02G,  2.0, 000000,
726580,14922, 20120305,   23.3,24,   15.6,24, 1020.8,24,  989.0,24,   8.8,24,   7.0,24,  18.1,  24.1,   35.1 ,   8.1 , 0.00G,  2.0, 000000,
726580,14922, 20120306,   38.5,24,   28.3,24, 1007.7,24,  976.7,24,   9.9,24,   9.0,24,  13.0,  18.1,   60.1 ,  17.1 , 0.00G,  1.2, 000000,
726580,14922, 20120307,   47.6,24,   40.1,24, 1002.7,22,  972.1,24,   8.2,24,   6.2,24,  14.0,  21.0,   60.1 ,  29.1 , 0.00G,  2.0, 010000,
726580,14922, 20120308,   28.5,24,   19.7,24, 1017.6,19,  986.8,24,   9.3,24,  11.0,24,  17.1,  24.1,   37.0*,  21.0*, 0.04G,999.9, 001000,
726580,14922, 20120309,   25.0,24,    5.8,24, 1032.0,24, 1000.0,24,  10.0,24,  10.2,24,  28.0,  41.0,   37.0 ,  15.1 , 0.01G,999.9, 000000,
726580,14922, 20120310,   44.8,24,   21.9,24, 1017.8,23,  987.0,24,  10.0,24,  12.1,24,  19.0,  27.0,   66.0*,  32.0*, 0.00G,999.9, 000000,
726580,14922, 20120311,   56.1,24,   30.2,24, 1014.1,24,  983.6,24,  10.0,24,   9.4,24,  14.0,  21.0,   66.0 ,  34.0 , 0.00G,999.9, 000000,
726580,14922, 20120312,   50.0,24,   42.3,24, 1006.4,17,  975.8,24,   7.6,24,   7.2,24,  11.1,  18.1,   66.0 ,  46.0 , 0.21G,999.9, 010000,
726580,14922, 20120313,   48.4,24,   36.8,24, 1013.8,24,  983.1,24,   9.9,24,   6.1,24,  15.9,  22.9,   66.9 ,  34.0 , 0.09G,999.9, 000000,
726580,14922, 20120314,   59.0,24,   43.4,24, 1009.0,24,  978.8,24,   9.9,24,   6.9,24,  11.1, 999.9,   73.0 ,  36.0 , 0.00G,999.9, 000000,
726580,14922, 20120315,   55.2,24,   28.2,24, 1014.6,24,  984.1,24,  10.0,24,   5.3,24,   8.9,  15.9,   73.0 ,  42.1 , 0.00G,999.9, 000000,
726580,14922, 20120316,   58.4,24,   42.4,24, 1013.4,24,  983.0,24,   9.5,24,   4.7,24,  13.0,  20.0,   79.0 ,  42.1 , 0.00G,999.9, 000000,
726580,14922, 20120317,   68.3,24,   56.4,24, 1008.4,24,  978.6,24,   9.2,24,   9.9,24,  20.0,  24.1,   79.0*,  59.0*, 0.00G,999.9, 000000,
726580,14922, 20120318,   70.3,24,   56.9,24, 1007.4,24,  977.6,24,  10.0,24,  13.0,24,  20.0,  28.0,   80.1 ,  59.0 , 0.00G,999.9, 000000,
726580,14922, 20120319,   69.9,24,   57.4,24, 1005.6,24,  975.8,24,  10.0,24,  12.8,24,  24.1,  29.9,   79.0 ,  62.1 , 0.00G,999.9, 000000,
726580,14922, 20120320,   62.0,24,   55.2,24, 1009.2,18,  978.2,24,   9.7,24,   7.5,24,  24.1,  42.9,   79.0 ,  57.0 , 0.58G,999.9, 010010,
726580,14922, 20120321,   60.2,24,   53.5,24, 1014.1,21,  984.0,24,   9.6,24,   5.2,24,  13.0,  15.9,   66.0 ,  55.0 , 0.01G,999.9, 010000,
726580,14922, 20120322,   60.1,24,   56.3,24, 1017.1,24,  986.7,24,   8.5,24,   6.5,24,  12.0, 999.9,   70.0 ,  55.0 , 0.03G,999.9, 010000,
726580,14922, 20120323,   63.6,24,   57.0,24, 1013.4,17,  983.6,24,   7.1,24,   4.3,24,   9.9, 999.9,   73.0 ,  55.9 , 0.11G,999.9, 010000,
726580,14922, 20120324,   60.1,24,   53.2,24, 1013.2,18,  983.0,24,   8.1,24,   4.8,24,   8.9, 999.9,   73.0 ,  51.1 , 0.00G,999.9, 100000,
726580,14922, 20120325,   50.9,24,   37.9,24, 1019.9,24,  989.1,24,  10.0,24,   8.6,24,  12.0,  19.0,   70.0 ,  37.9 , 0.00G,999.9, 000000,
726580,14922, 20120326,   42.9,24,   26.0,24, 1023.9,22,  992.9,24,   9.8,24,  14.6,24,  25.1,  34.0,   57.9 ,  37.0 , 0.05G,999.9, 010000,
726580,14922, 20120327,   51.6,24,   35.2,24, 1008.0,22,  977.6,24,  10.0,24,  19.2,24,  24.1,  35.0,   68.0 ,  37.0 , 0.00H,999.9, 010000,
726580,14922, 20120328,   47.6,24,   34.9,24, 1012.6,21,  982.5,24,  10.0,24,  11.8,24,  18.1,  26.0,   68.0 ,  39.9 , 0.00G,999.9, 000000,
726580,14922, 20120329,   48.4,24,   33.0,24, 1017.1,24,  986.3,24,  10.0,24,   8.9,24,  14.0,  22.0,   61.0 ,  39.9 , 0.00G,999.9, 000000,
726580,14922, 20120330,   45.6,24,   39.5,24, 1010.1,21,  979.4,24,   8.7,24,   8.1,24,  14.0, 999.9,   61.0 ,  39.0 , 0.16G,999.9, 010000,
726580,14922, 20120331,   44.8,24,   41.3,24, 1010.6,24,  980.1,24,   5.7,24,   8.6,24,  13.0,  18.1,   50.0 ,  39.0 , 0.00G,999.9, 000000,
726580,14922, 20120401,   51.3,24,   43.5,24, 1006.0,23,  975.8,24,   5.8,24,   8.6,24,  19.0,  25.1,   66.9 ,  42.1 , 0.00G,999.9, 000000,
726580,14922, 20120402,   58.5,24,   37.9,24, 1005.5,24,  975.4,24,  10.0,24,  15.7,24,  21.0,  26.0,   70.0 ,  46.0 , 0.00G,999.9, 000000,
726580,14922, 20120403,   55.8,24,   40.1,24, 1014.1,20,  983.4,24,  10.0,24,  11.4,24,  18.1,  25.1,   70.0 ,  46.0 , 0.46G,999.9, 010110,
726580,14922, 20120404,   52.2,24,   26.1,24, 1017.6,24,  987.0,24,  10.0,24,   6.6,24,  13.0,  15.9,   64.0 ,  39.9 , 0.00G,999.9, 000000,
726580,14922, 20120405,   50.7,24,   25.2,24, 1018.3,24,  987.6,24,  10.0,24,   9.0,24,  13.0,  18.1,   62.1 ,  39.9 , 0.00G,999.9, 000000,
726580,14922, 20120406,   48.7,24,   25.7,24, 1023.0,24,  992.0,24,  10.0,24,   8.2,24,  15.9,  21.0,   61.0 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20120407,   49.7,24,   33.7,24, 1018.8,19,  987.8,24,   8.7,24,   9.3,24,  20.0,  29.9,   61.0 ,  37.0 , 0.00G,999.9, 010000,
726580,14922, 20120408,   48.6,24,   23.4,24, 1021.8,24,  990.9,24,  10.0,24,   9.2,24,  22.0,  28.9,   61.0 ,  37.0 , 0.17G,999.9, 000000,
726580,14922, 20120409,   45.0,24,   19.7,24, 1019.4,24,  988.5,24,  10.0,24,  12.1,24,  20.0,  27.0,   61.0 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20120410,   35.6,24,   16.3,24, 1023.1,24,  991.8,24,  10.0,24,   9.9,24,  15.9,  22.0,   48.0 ,  28.0 , 0.00G,999.9, 000000,
726580,14922, 20120411,   37.7,24,   17.5,24, 1027.7,24,  996.3,24,  10.0,24,   6.0,24,  14.0,  17.1,   54.0 ,  27.0 , 0.00G,999.9, 000000,
726580,14922, 20120412,   47.7,24,   24.0,24, 1022.2,24,  991.1,24,   9.6,24,   3.0,24,   9.9,  14.0,   63.0 ,  27.1 , 0.00G,999.9, 000000,
726580,14922, 20120413,   52.3,24,   31.4,24, 1013.5,24,  983.2,24,   9.1,24,  14.2,24,  25.1,  35.0,   63.0 ,  34.0 , 0.00G,999.9, 010000,
726580,14922, 20120414,   57.0,24,   46.5,24, 1008.1,23,  977.8,24,   8.2,24,   7.9,24,  17.1,  25.1,   73.0 ,  45.0 , 0.07G,999.9, 010010,
726580,14922, 20120415,   62.0,24,   54.2,24,  997.3,16,  968.6,24,   8.5,24,   9.1,24,  15.0,  22.0,   75.0 ,  45.0 , 0.87G,999.9, 010000,
726580,14922, 20120416,   43.4,24,   38.1,24, 1002.2,14,  970.7,24,   8.1,24,  13.7,24,  22.0,  34.0,   73.0*,  34.0*, 0.55G,999.9, 011010,
726580,14922, 20120417,   42.7,24,   31.1,24, 1024.1,24,  992.9,24,  10.0,24,   4.3,24,  12.0, 999.9,   57.9 ,  33.1 , 0.01G,999.9, 000000,
726580,14922, 20120418,   56.6,24,   45.1,24, 1014.0,18,  983.1,24,   9.9,24,  12.4,24,  18.1,  26.0,   63.0*,  51.1*, 0.18G,999.9, 010010,
726580,14922, 20120419,   46.2,24,   33.4,24, 1016.4,24,  985.6,24,   9.9,24,   8.6,24,  13.0,  20.0,   63.0 ,  41.0 , 0.05G,999.9, 010000,
726580,14922, 20120420,   43.9,24,   27.6,24, 1017.2,24,  986.2,24,  10.0,24,   7.6,24,  13.0,  19.0,   57.9 ,  33.1 , 0.06G,999.9, 010000,
726580,14922, 20120421,   48.1,24,   32.1,24, 1015.8,22,  985.0,24,   9.7,24,   7.9,24,  15.0,  25.1,   57.9 ,  33.1 , 0.00G,999.9, 010000,
726580,14922, 20120422,   46.8,24,   39.2,24, 1019.9,23,  988.3,24,   9.4,24,   6.3,24,  13.0, 999.9,   55.9 ,  41.0 , 0.32G,999.9, 010000,
726580,14922, 20120423,   49.3,24,   36.4,24, 1020.9,24,  990.4,24,   9.4,24,   3.8,24,  11.1,  17.1,   64.9 ,  36.0 , 0.03G,999.9, 100000,
726580,14922, 20120424,   59.8,24,   37.8,24, 1008.1,24,  977.9,24,  10.0,24,   4.4,24,   9.9, 999.9,   73.0 ,  36.0 , 0.00G,999.9, 000000,
726580,14922, 20120425,   60.8,24,   44.7,24, 1001.9,22,  971.9,24,   9.9,24,   8.4,24,  15.9,  21.0,   73.0 ,  48.9 , 0.05G,999.9, 010010,
726580,14922, 20120426,   53.4,24,   35.6,24, 1014.3,24,  983.9,24,  10.0,24,  10.2,24,  20.0,  28.0,   73.0 ,  44.1 , 0.00I,999.9, 000000,
726580,14922, 20120427,   49.1,24,   21.9,24, 1021.5,24,  990.6,24,  10.0,24,   9.3,24,  17.1,  22.9,   55.9 ,  42.1 , 0.00G,999.9, 000000,
726580,14922, 20120428,   46.6,24,   28.1,24, 1018.6,22,  987.7,24,   9.2,24,  13.5,24,  19.0,  28.0,   53.1*,  39.2*, 0.00G,999.9, 011000,
726580,14922, 20120429,   48.3,24,   38.4,24, 1022.6,24,  991.7,24,   9.6,24,   9.4,24,  15.0,  20.0,   57.0 ,  39.9 , 0.25G,999.9, 010000,
726580,14922, 20120430,   50.9,24,   43.6,24, 1015.1,21,  984.5,24,   7.7,24,   5.2,24,  11.1,  15.9,   63.0 ,  44.1 , 0.05G,999.9, 010000,
726580,14922, 20120501,   59.3,24,   51.5,24, 1007.8,22,  977.7,24,   9.2,24,  10.4,24,  21.0,  28.0,   73.9 ,  44.1 , 0.00G,999.9, 000000,
726580,14922, 20120502,   66.3,24,   57.0,24, 1005.1,20,  974.9,24,   8.9,24,   6.0,24,  20.0, 999.9,   81.0 ,  51.1 , 0.78G,999.9, 010010,
726580,14922, 20120503,   69.6,24,   60.2,24, 1007.7,21,  977.8,24,   9.0,24,   5.4,24,  22.0,  36.9,   81.0 ,  57.9 , 0.03G,999.9, 110010,
726580,14922, 20120504,   64.4,24,   51.6,24, 1013.6,24,  983.4,24,  10.0,24,   9.4,24,  15.0,  21.0,   80.1 ,  53.1 , 0.76G,999.9, 010000,
726580,14922, 20120505,   58.0,24,   52.8,24, 1014.6,18,  984.2,24,   8.0,24,  10.8,24,  35.9,  42.0,   73.9 ,  53.1 , 0.38G,999.9, 010010,
726580,14922, 20120506,   57.4,24,   53.5,24, 1014.2,18,  983.6,24,   9.2,24,   7.4,24,  24.1,  47.0,   63.0*,  51.8*, 2.31G,999.9, 111110,
726580,14922, 20120507,   59.4,24,   47.9,24, 1014.2,24,  984.0,24,  10.0,24,   8.1,24,  21.0,  25.1,   66.0 ,  51.1 , 1.40G,999.9, 000000,
726580,14922, 20120508,   54.3,24,   43.0,24, 1012.0,22,  981.5,24,   9.9,24,   7.3,24,  15.0,  22.0,   66.0 ,  48.9 , 0.00G,999.9, 010000,
726580,14922, 20120509,   54.0,24,   42.3,24, 1015.9,24,  985.4,24,  10.0,24,   4.2,24,   8.0,  14.0,   66.0 ,  46.0 , 0.06G,999.9, 000000,
726580,14922, 20120510,   59.5,24,   39.8,24, 1013.8,24,  983.4,24,  10.0,24,   4.5,24,  11.1,  19.0,   73.0 ,  46.0 , 0.00G,999.9, 000000,
726580,14922, 20120511,   64.9,24,   46.4,24, 1012.3,24,  982.0,24,  10.0,24,  10.7,24,  20.0,  25.1,   73.0 ,  46.0 , 0.00G,999.9, 010000,
726580,14922, 20120512,   57.4,24,   39.6,24, 1025.6,24,  994.9,24,   9.9,24,   4.4,24,  12.0,  15.0,   71.1 ,  50.0 , 0.06G,999.9, 010000,
726580,14922, 20120513,   62.0,24,   33.3,24, 1024.0,24,  993.5,24,  10.0,24,   5.0,24,  12.0,  20.0,   75.9 ,  48.9 , 0.00G,999.9, 100000,
726580,14922, 20120514,   69.3,24,   37.9,24, 1016.0,24,  985.9,24,  10.0,24,   6.5,24,  12.0,  19.0,   84.9 ,  48.9 , 0.00G,999.9, 000000,
726580,14922, 20120515,   70.8,24,   38.6,24, 1011.1,24,  981.3,24,  10.0,24,   9.8,24,  17.1,  22.9,   84.9 ,  55.0 , 0.00G,999.9, 000000,
726580,14922, 20120516,   59.8,24,   33.3,24, 1019.3,24,  988.9,24,  10.0,24,   5.2,24,  15.9,  19.0,   73.9 ,  46.9 , 0.00G,999.9, 000000,
726580,14922, 20120517,   65.6,24,   38.0,24, 1013.6,24,  983.5,24,   9.8,24,  10.6,24,  19.0,  31.1,   82.9 ,  46.9 , 0.00G,999.9, 000000,
726580,14922, 20120518,   77.3,24,   46.2,24, 1007.7,24,  978.0,24,  10.0,24,  12.6,24,  21.0,  29.9,   93.0 ,  55.9 , 0.00G,999.9, 000000,
726580,14922, 20120519,   79.3,24,   52.3,24, 1007.6,24,  978.1,24,  10.0,24,  11.3,24,  24.1,  35.9,   93.0 ,  63.0 , 0.00G,999.9, 010010,
726580,14922, 20120520,   60.8,24,   55.2,24, 1012.9,19,  982.4,24,   8.1,24,  10.6,24,  23.9,  49.9,   82.0*,  51.8*, 0.42G,999.9, 010010,
726580,14922, 20120521,   59.7,24,   40.9,24, 1022.9,24,  992.2,24,  10.0,24,   2.0,24,   9.9, 999.9,   73.9 ,  46.9 , 0.02G,999.9, 000000,
726580,14922, 20120522,   69.0,24,   40.8,24, 1014.7,24,  984.6,24,  10.0,24,  10.1,24,  15.9,  24.1,   84.9 ,  46.9 , 0.00G,999.9, 000000,
726580,14922, 20120523,   74.8,24,   46.9,24, 1002.1,24,  972.6,24,  10.0,24,  13.2,24,  24.1,  35.0,   89.1 ,  55.9 , 0.00G,999.9, 000000,
726580,14922, 20120524,   65.2,24,   60.1,24,  996.5, 9,  967.2,24,   8.1,24,   8.2,24,  22.0,  29.9,   89.1 ,  57.9 , 2.13G,999.9, 110010,
726580,14922, 20120525,   60.6,24,   48.6,24, 1011.8,23,  980.9,24,  10.0,24,   5.7,24,  12.0,  15.9,   69.1 ,  53.1 , 1.26G,999.9, 000000,
726580,14922, 20120526,   62.6,24,   55.0,24, 1018.1,19,  987.7,24,   9.3,24,   7.1,24,  18.1,  24.1,   69.1 ,  53.1 , 0.00G,999.9, 010010,
726580,14922, 20120527,   72.4,24,   63.3,24, 1007.4,23,  978.2,24,   8.4,24,  10.2,24,  15.0,  22.9,   91.9 ,  61.0 , 0.65G,999.9, 010000,
726580,14922, 20120528,   72.0,24,   62.0,24, 1003.7,18,  973.9,24,   9.2,24,   8.7,24,  20.0,  27.0,   91.9 ,  64.0 , 0.51G,999.9, 010010,
726580,14922, 20120529,   60.7,24,   44.4,24, 1008.4,24,  978.4,24,  10.0,24,  12.3,24,  21.0,  32.1,   80.1 ,  55.0 , 0.19G,999.9, 000000,
726580,14922, 20120530,   54.2,24,   39.9,24, 1015.0,22,  984.5,24,  10.0,24,   7.7,24,  13.0,  20.0,   64.0 ,  46.9 , 0.00G,999.9, 000000,
726580,14922, 20120531,   57.5,24,   40.6,24, 1016.7,24,  986.2,24,  10.0,24,   4.9,24,   9.9,  17.1,   66.0 ,  46.9 , 0.00G,999.9, 010000,
726580,14922, 20120601,   59.7,24,   39.4,24, 1013.7,24,  983.4,24,   9.9,24,   3.0,24,   9.9,  18.1,   72.0 ,  46.0 , 0.00G,999.9, 000000,
726580,14922, 20120602,   65.1,24,   42.1,24, 1007.9,24,  977.9,24,  10.0,24,   5.3,24,  11.1,  19.0,   75.9 ,  46.0 , 0.00G,999.9, 000000,
726580,14922, 20120603,   67.6,24,   48.8,24, 1008.7,24,  978.8,24,  10.0,24,   3.5,24,   9.9, 999.9,   77.0 ,  54.0 , 0.00G,999.9, 000000,
726580,14922, 20120604,   71.8,24,   53.3,24, 1011.4,24,  981.5,24,  10.0,24,   3.1,24,   7.0, 999.9,   84.0 ,  57.0 , 0.00G,999.9, 000000,
726580,14922, 20120605,   73.0,24,   54.8,24, 1014.5,24,  984.6,24,  10.0,24,   5.4,24,   8.9,  14.0,   84.0 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 20120606,   72.5,24,   53.2,24, 1016.1,24,  986.1,24,  10.0,24,   7.5,24,  13.0,  15.0,   82.9 ,  61.0 , 0.00G,999.9, 010010,
726580,14922, 20120607,   72.5,24,   56.5,24, 1017.5,24,  987.6,24,   9.9,24,   7.7,24,  15.0,  24.1,   82.0 ,  62.1 , 0.02G,999.9, 010010,
726580,14922, 20120608,   77.7,24,   57.9,24, 1012.9,24,  983.2,24,  10.0,24,   8.1,24,  14.0,  21.0,   90.0 ,  64.9 , 0.00G,999.9, 010000,
726580,14922, 20120609,   81.8,24,   54.0,24, 1006.4,24,  977.0,24,  10.0,24,   9.1,24,  15.9,  22.0,   91.9 ,  71.1 , 0.01G,999.9, 000000,
726580,14922, 20120610,   82.3,24,   56.3,24, 1004.1,24,  974.7,24,  10.0,24,  12.6,24,  22.0,  28.9,   93.0 ,  70.0 , 0.00G,999.9, 000000,
726580,14922, 20120611,   70.1,24,   56.5,24, 1006.7,24,  976.9,24,   9.7,24,  12.2,24,  32.1,  45.1,   93.0 ,  61.0 , 0.37G,999.9, 010010,
726580,14922, 20120612,   59.6,24,   40.9,24, 1018.4,24,  988.0,24,  10.0,24,  10.9,24,  20.0,  26.0,   73.9 ,  51.1 , 0.00G,999.9, 000000,
726580,14922, 20120613,   64.3,24,   44.3,24, 1018.7,24,  988.3,24,  10.0,24,   5.9,24,  15.0,  24.1,   75.9 ,  51.1 , 0.00G,999.9, 000000,
726580,14922, 20120614,   66.9,24,   52.6,24, 1011.1,20,  981.1,24,   9.5,24,  12.1,24,  21.0,  26.0,   75.9 ,  55.0 , 0.00G,999.9, 010010,
726580,14922, 20120615,   71.2,24,   60.9,24, 1013.3,24,  983.2,24,   9.9,24,   6.8,24,  19.0,  25.1,   81.0 ,  63.0 , 0.86G,999.9, 000000,
726580,14922, 20120616,   72.7,24,   63.8,24, 1012.1,22,  982.4,24,   7.6,24,   4.7,24,  15.0,  22.0,   82.9 ,  63.0 , 0.00G,999.9, 010000,
726580,14922, 20120617,   68.0,24,   53.2,24, 1009.1,24,  979.4,24,   9.6,24,   7.2,24,  15.9,  22.0,   82.9 ,  60.1 , 0.31G,999.9, 010010,
726580,14922, 20120618,   76.8,24,   62.7,24,  998.1,23,  968.6,24,   9.2,24,   7.9,24,  26.0,  33.0,   90.0 ,  60.1 , 1.25G,999.9, 110010,
726580,14922, 20120619,   79.3,24,   63.0,24, 1003.5,23,  974.2,24,   9.5,24,  10.5,24,  28.9,  47.0,   93.0*,  64.4*, 0.61G,999.9, 110010,
726580,14922, 20120620,   80.0,24,   66.3,24, 1004.5,20,  975.4,24,   9.7,24,  11.2,24,  15.0,  27.0,   93.0 ,  64.9 , 0.07A,999.9, 010010,
726580,14922, 20120621,   67.6,24,   57.4,24, 1012.9,24,  983.0,24,   9.7,24,   8.2,24,  13.0,  20.0,   84.0 ,  61.0 , 0.16G,999.9, 010000,
726580,14922, 20120622,   71.8,24,   54.5,24, 1015.5,24,  985.5,24,  10.0,24,   5.8,24,  12.0,  17.1,   81.0 ,  61.0 , 0.00G,999.9, 000000,
726580,14922, 20120623,   71.9,24,   55.6,24, 1013.6,24,  983.7,24,  10.0,24,   6.1,24,  15.9, 999.9,   81.0 ,  62.1 , 0.00G,999.9, 000000,
726580,14922, 20120624,   75.9,24,   63.3,24, 1014.2,24,  984.3,24,  10.0,24,   6.2,24,  11.1,  21.0,   84.0 ,  66.0 , 0.00G,999.9, 000000,
726580,14922, 20120625,   69.8,24,   49.1,24, 1019.8,24,  989.7,24,  10.0,24,   8.2,24,  15.0,  25.1,   84.0 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 20120626,   69.3,24,   50.1,24, 1014.9,24,  985.1,24,  10.0,24,   9.1,24,  14.0,  21.0,   82.0 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 20120627,   77.8,24,   58.7,24, 1005.3,24,  975.8,24,   9.9,24,   8.0,24,  13.0,  20.0,   93.0 ,  60.1 , 0.00G,999.9, 000000,
726580,14922, 20120628,   82.6,24,   61.7,24, 1009.0,24,  979.4,24,   9.4,24,   7.5,24,  19.0,  25.1,   93.0 ,  69.1 , 0.00G,999.9, 000000,
726580,14922, 20120629,   78.6,24,   54.8,24, 1011.4,24,  981.8,24,  10.0,24,   3.3,24,   8.9,  18.1,   90.0 ,  64.0 , 0.00G,999.9, 000000,
726580,14922, 20120630,   81.8,24,   60.3,24, 1009.6,24,  980.1,24,  10.0,24,   3.6,24,   8.0, 999.9,   91.9 ,  64.0 , 0.00G,999.9, 000000,
726580,14922, 20120701,   83.1,24,   63.7,24, 1011.4,24,  981.8,24,  10.0,24,   4.9,24,  12.0,  17.1,   93.9 ,  73.0 , 0.00G,999.9, 000000,
726580,14922, 20120702,   86.7,24,   70.3,24, 1009.9,24,  980.4,24,   9.0,24,   6.9,24,  12.0,  21.0,   99.0 ,  73.0 , 0.00G,999.9, 000000,
726580,14922, 20120703,   85.4,24,   68.8,24, 1007.3,23,  978.3,24,   9.9,24,   8.6,24,  28.0,  40.0,   99.0 ,  68.0 , 0.05G,999.9, 010010,
726580,14922, 20120704,   90.0,24,   72.9,24, 1006.5,24,  977.2,24,   9.6,24,   6.9,24,  14.0,  20.0,  100.9 ,  68.0 , 0.00H,999.9, 010010,
